Timestamp,Arbitration_ID,DLC,Data,Class
1597707870.365901,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707870.366126,329,8,D6 C5 7E 8C 31 30 0A 10,Normal
1597707870.367274,130,8,DC 7F F0 80 00 00 0F C3,Normal
1597707870.367513,140,8,68 80 00 6F 20 00 0F F4,Normal
1597707870.370599,164,4,00 08 12 5C,Normal
1597707870.370831,251,8,05 04 C5 93 00 04 28 7F,Normal
1597707870.371035,2B0,6,0B 00 00 07 95 A2,Normal
1597707870.371279,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.371495,366,7,35 6C 14 35 21 0C 01,Normal
1597707870.371739,340,8,00 00 00 24 E6 01 9D 30,Normal
1597707870.371976,367,8,00 00 00 00 05 00 20 12,Normal
1597707870.372214,368,8,00 0D 36 00 02 6A 14 44,Normal
1597707870.372446,386,8,9D 41 9C 41 9C C1 9B C1,Normal
1597707870.372702,479,8,4A 00 00 00 00 00 00 00,Normal
1597707870.373607,391,8,00 00 00 00 00 00 09 F6,Normal
1597707870.37377,4F1,4,80 1D 60 91,Normal
1597707870.375084,260,8,07 35 1C 30 FF D4 C5 5C,Normal
1597707870.375642,47F,8,00 62 FF FA 00 78 00 15,Normal
1597707870.375879,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707870.376118,220,8,1F 84 80 00 00 EF 0F B8,Normal
1597707870.376344,329,8,D6 C5 7E 8C 31 30 0A 10,Normal
1597707870.377275,130,8,E4 7F D4 80 00 00 00 08,Normal
1597707870.377513,140,8,88 80 00 6E 20 00 00 C2,Normal
1597707870.380651,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.380817,164,4,00 08 14 12,Normal
1597707870.381058,251,8,01 04 C6 0C 00 01 18 7F,Normal
1597707870.381259,2B0,6,0A 00 00 07 B6 68,Normal
1597707870.381478,366,7,35 6C 14 35 21 0C 01,Normal
1597707870.381745,340,8,00 00 00 24 F6 01 85 30,Normal
1597707870.381961,367,8,00 00 00 00 05 00 1C 12,Normal
1597707870.382199,368,8,00 0D 37 00 02 6C 14 44,Normal
1597707870.382442,381,8,80 00 40 00 00 64 EF 05,Normal
1597707870.382682,387,8,7D 65 30 01 00 17 04 00,Normal
1597707870.38292,38D,8,00 00 49 00 C0 7F FE 79,Normal
1597707870.383161,394,8,00 C0 00 00 12 24 1A 98,Normal
1597707870.383394,420,8,B0 1E 00 C8 FC 4F 6A 00,Normal
1597707870.383634,421,8,FE 07 00 FF E3 7F 00 F8,Normal
1597707870.38388,389,8,00 00 00 20 00 00 68 00,Normal
1597707870.384052,436,4,00 00 00 04,Normal
1597707870.384233,453,5,00 88 8F 00 F0,Normal
1597707870.384469,470,8,15 01 04 04 50 50 54 9D,Normal
1597707870.384713,541,8,03 04 41 80 C0 00 00 04,Normal
1597707870.385657,220,8,1C 64 81 00 00 ED 0F C4,Normal
1597707870.385896,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707870.386584,260,8,07 35 1C 30 FF D4 C3 6D,Normal
1597707870.387212,329,8,D6 C5 7E 8C 31 30 0A 10,Normal
1597707870.387452,130,8,EC 7F FC 80 00 00 01 71,Normal
1597707870.387695,140,8,64 80 00 6F 20 00 01 E9,Normal
1597707870.387927,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707870.388664,492,8,40 FE 0F 00 00 00 00 4C,Normal
1597707870.388908,500,8,01 07 00 00 0C 00 0A 1D,Normal
1597707870.390608,164,4,00 08 16 28,Normal
1597707870.390844,251,8,FC 03 C7 8C 00 FD F7 7E,Normal
1597707870.391051,2B0,6,0A 00 00 07 A7 B8,Normal
1597707870.391295,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.391505,366,7,35 6A 14 35 21 0C 01,Normal
1597707870.391753,367,8,00 00 00 00 05 00 1A 12,Normal
1597707870.391988,340,8,00 00 00 24 06 01 0D 30,Normal
1597707870.392228,368,8,00 0D 38 00 02 6C 14 44,Normal
1597707870.39246,386,8,9C 81 9C 41 9C 01 9E C1,Normal
1597707870.392631,485,4,02 00 00 00,Normal
1597707870.393529,391,8,00 00 00 00 00 00 0A D1,Normal
1597707870.393694,4F1,4,80 1D 60 A1,Normal
1597707870.393935,50C,8,00 0E 00 07 06 10 00 B2,Normal
1597707870.394189,48A,8,00 00 61 40 02 02 20 B6,Normal
1597707870.395161,260,8,07 35 1C 30 FF D4 C3 7C,Normal
1597707870.395649,47F,8,00 63 FF FA 00 78 00 53,Normal
1597707870.395889,153,8,20 80 10 FF 00 FF 90 3E,Normal
1597707870.396129,220,8,19 E4 81 00 00 F1 0F D7,Normal
1597707870.396356,329,8,D6 C5 7E 8C 31 30 0A 10,Normal
1597707870.396602,58B,8,11 00 00 00 00 00 00 00,Normal
1597707870.39729,130,8,F8 7F 0C 81 00 00 02 88,Normal
1597707870.397527,140,8,78 80 00 6E 20 00 02 51,Normal
1597707870.400679,394,8,00 E0 00 00 13 24 17 98,Normal
1597707870.400848,164,4,00 08 18 8E,Normal
1597707870.401082,251,8,F6 03 C8 64 00 F8 D7 7E,Normal
1597707870.401288,2B0,6,0A 00 00 07 58 7C,Normal
1597707870.401531,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.401781,340,8,00 00 00 24 16 01 15 30,Normal
1597707870.401984,366,7,35 6A 14 35 21 0C 01,Normal
1597707870.402227,367,8,00 00 00 00 05 00 19 12,Normal
1597707870.402463,368,8,00 0D 3A 00 02 6A 14 44,Normal
1597707870.402703,381,8,80 C0 3F 00 00 65 9F 05,Normal
1597707870.402939,387,8,80 68 34 04 00 25 05 00,Normal
1597707870.403178,38D,8,00 00 49 00 C8 7F FE 75,Normal
1597707870.403414,420,8,C0 1E 00 C8 FC 4F 6A 00,Normal
1597707870.40365,421,8,FE 07 00 FF E3 7F 00 E9,Normal
1597707870.403892,389,8,00 00 00 20 00 00 59 00,Normal
1597707870.404076,453,5,00 88 8F 00 E0,Normal
1597707870.404311,470,8,15 41 05 04 54 50 54 61,Normal
1597707870.404555,484,8,27 01 02 00 00 00 FC 3E,Normal
1597707870.405143,260,8,07 35 1C 30 FF D4 C3 4F,Normal
1597707870.405672,220,8,1E 64 81 00 00 F5 0F EE,Normal
1597707870.40591,153,8,20 80 10 FF 00 FF A0 4E,Normal
1597707870.406142,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.406312,507,4,00 00 00 01,Normal
1597707870.407301,130,8,F8 7F 24 81 00 00 03 23,Normal
1597707870.407544,140,8,80 80 00 6E 20 00 03 37,Normal
1597707870.41066,490,8,00 00 08 21 00 60 3C E3,Normal
1597707870.410824,164,4,00 08 1A B4,Normal
1597707870.411054,251,8,F1 03 C9 8A 00 F4 D7 7E,Normal
1597707870.411258,2B0,6,0A 00 00 07 49 AC,Normal
1597707870.411503,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.411749,340,8,00 00 00 24 26 01 3D 30,Normal
1597707870.411957,366,7,35 64 14 35 21 0C 01,Normal
1597707870.412201,367,8,00 00 00 00 05 00 20 12,Normal
1597707870.412436,368,8,00 0D 3B 00 02 6A 14 44,Normal
1597707870.412668,386,8,9C C1 9E 41 9D 81 9E C1,Normal
1597707870.412944,520,8,00 00 00 00 00 00 00 00,Normal
1597707870.413476,391,8,00 00 00 00 00 00 0B CC,Normal
1597707870.41364,4F1,4,A0 1D 60 B1,Normal
1597707870.414373,260,8,07 35 1C 30 FF D4 BF 53,Normal
1597707870.415642,47F,8,00 64 FF FA 00 78 00 9C,Normal
1597707870.415883,153,8,20 80 10 FF 00 FF B0 5E,Normal
1597707870.416123,220,8,20 A4 81 00 00 FB 0F F6,Normal
1597707870.416355,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.417305,130,8,14 80 FC 80 00 00 04 6A,Normal
1597707870.417547,140,8,A0 80 00 6E 20 00 04 0B,Normal
1597707870.420657,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.420823,164,4,00 08 1C FA,Normal
1597707870.421059,251,8,EE 03 CA A1 00 F2 F7 7E,Normal
1597707870.421257,2B0,6,09 00 00 07 4A 35,Normal
1597707870.421472,366,7,35 62 14 35 21 0C 01,Normal
1597707870.421747,367,8,00 00 00 00 05 00 25 12,Normal
1597707870.421953,340,8,00 00 00 24 36 01 25 30,Normal
1597707870.42219,368,8,00 0D 3C 00 02 64 14 44,Normal
1597707870.422437,381,8,80 90 3F 00 00 66 0F 05,Normal
1597707870.422671,387,8,83 6C 37 08 00 34 06 00,Normal
1597707870.422911,38D,8,00 00 49 00 D0 7F FE 61,Normal
1597707870.423153,394,8,00 00 00 00 14 24 14 98,Normal
1597707870.423334,453,5,00 88 8F 00 10,Normal
1597707870.42357,470,8,15 41 01 04 54 50 54 65,Normal
1597707870.423699,4A2,2,09 00,Normal
1597707870.423935,420,8,D0 1E 00 C8 FC 4F 6A 00,Normal
1597707870.42417,421,8,FE 07 00 FF E3 7F 00 DA,Normal
1597707870.424415,389,8,00 00 00 20 00 00 4A 00,Normal
1597707870.425303,260,8,07 35 1C 30 FF D4 BF 62,Normal
1597707870.425665,220,8,23 C4 81 00 00 FB 0F 0B,Normal
1597707870.425905,153,8,20 80 10 FF 00 FF C0 6E,Normal
1597707870.426451,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.427314,130,8,14 80 D4 80 00 00 05 C1,Normal
1597707870.42755,140,8,68 80 00 6F 20 00 05 26,Normal
1597707870.430613,164,4,00 08 1E C0,Normal
1597707870.430841,251,8,F1 03 CB A1 00 F4 27 7F,Normal
1597707870.431049,2B0,6,09 00 00 07 5B E5,Normal
1597707870.431291,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.431503,366,7,35 62 14 35 21 0C 01,Normal
1597707870.431748,340,8,00 00 00 24 46 01 6D 30,Normal
1597707870.431985,367,8,00 00 00 00 05 00 27 12,Normal
1597707870.432224,368,8,00 0D 3E 00 02 62 14 44,Normal
1597707870.432458,386,8,9F 01 9E 81 9E C1 A0 C1,Normal
1597707870.43263,436,4,00 00 00 04,Normal
1597707870.433515,391,8,00 00 00 00 00 00 0C 9F,Normal
1597707870.433679,4F1,4,80 1D 60 C1,Normal
1597707870.435224,260,8,07 35 1C 30 FF D4 BF 71,Normal
1597707870.435648,47F,8,00 65 FF FA 00 78 00 DA,Normal
1597707870.43589,153,8,20 80 10 FF 00 FF D0 7E,Normal
1597707870.43613,220,8,1E 44 82 00 00 09 10 14,Normal
1597707870.436362,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.437313,130,8,24 80 84 80 00 00 06 41,Normal
1597707870.437549,140,8,5C 80 00 6E 20 00 06 23,Normal
1597707870.438105,492,8,40 FE 0F 00 00 00 00 00,Normal
1597707870.440648,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.440818,164,4,00 08 00 AB,Normal
1597707870.441051,251,8,F5 03 CC D0 00 F7 47 7F,Normal
1597707870.441261,2B0,6,09 00 00 07 2C EF,Normal
1597707870.441464,366,7,35 66 14 35 21 0C 01,Normal
1597707870.441737,340,8,00 00 00 24 56 01 75 30,Normal
1597707870.441952,367,8,00 00 00 00 05 00 20 12,Normal
1597707870.44219,368,8,00 0D 3F 00 02 62 14 44,Normal
1597707870.44243,381,8,80 C0 3F 00 00 67 07 05,Normal
1597707870.442658,387,8,87 6F 3B 0B 00 43 07 00,Normal
1597707870.442896,38D,8,00 00 49 00 D8 7F FE 6D,Normal
1597707870.443136,394,8,00 20 00 00 17 24 1F 98,Normal
1597707870.44337,420,8,E0 1E 00 C8 FC 4F 6A 00,Normal
1597707870.443606,421,8,FE 07 00 FF E3 7F 00 CB,Normal
1597707870.443852,389,8,00 00 00 20 00 00 3B 00,Normal
1597707870.444033,453,5,00 88 8F 00 00,Normal
1597707870.44427,470,8,15 41 05 04 54 50 54 69,Normal
1597707870.444503,260,8,07 35 1C 30 FF D4 BF 44,Normal
1597707870.444675,485,4,02 00 00 00,Normal
1597707870.444916,48A,8,00 00 81 40 02 02 20 CB,Normal
1597707870.445162,568,8,00 00 00 8D 80 00 00 00,Normal
1597707870.445408,58B,8,11 00 00 00 00 00 00 00,Normal
1597707870.445671,220,8,19 64 81 00 00 09 10 2E,Normal
1597707870.44591,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707870.446143,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.447324,130,8,28 80 34 80 00 00 07 EB,Normal
1597707870.447562,140,8,4C 80 00 6F 20 00 07 1A,Normal
1597707870.448026,593,6,00 00 FF FF FF FF,Normal
1597707870.450617,164,4,00 08 02 91,Normal
1597707870.450849,251,8,F7 03 CD 09 00 F9 47 7F,Normal
1597707870.451053,2B0,6,08 00 00 07 2D 98,Normal
1597707870.451287,386,8,A1 41 9D 81 9E 81 A0 81,Normal
1597707870.451498,366,7,35 66 14 35 21 0C 01,Normal
1597707870.451747,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.451978,340,8,00 00 00 24 66 01 5D 30,Normal
1597707870.452223,367,8,00 00 00 00 05 00 16 12,Normal
1597707870.452464,368,8,00 0D 40 00 02 66 14 44,Normal
1597707870.452707,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707870.452955,53E,8,00 00 00 00 08 85 00 00,Normal
1597707870.453533,391,8,00 00 00 00 00 00 0D 82,Normal
1597707870.453693,4F1,4,E0 1D 60 D1,Normal
1597707870.45565,47F,8,00 66 FF FA 00 78 00 10,Normal
1597707870.45589,153,8,20 80 10 FF 00 FF 00 AE,Normal
1597707870.45613,220,8,0F 44 81 00 00 11 10 3C,Normal
1597707870.456362,260,8,07 35 1C 30 FF D4 BD 55,Normal
1597707870.456996,329,8,0F C5 7E 8C 31 30 0A 10,Normal
1597707870.457331,130,8,10 80 10 80 00 00 08 20,Normal
1597707870.457571,140,8,38 80 00 6F 20 00 08 C0,Normal
1597707870.460658,490,8,00 00 08 21 00 70 3C 57,Normal
1597707870.460824,164,4,00 08 04 DF,Normal
1597707870.461063,251,8,F6 03 CE 65 00 F8 47 7F,Normal
1597707870.461261,2B0,6,08 00 00 07 1E F5,Normal
1597707870.461502,381,8,80 C0 3F 00 00 68 A4 05,Normal
1597707870.461745,340,8,00 00 00 24 76 01 45 30,Normal
1597707870.461983,356,8,00 00 00 80 21 00 00 00,Normal
1597707870.462227,367,8,00 00 00 00 05 00 1D 12,Normal
1597707870.462463,368,8,00 0D 42 00 02 66 14 44,Normal
1597707870.462697,387,8,8A 73 3E 0F 00 52 08 00,Normal
1597707870.462935,38D,8,00 00 49 00 E0 7F FE 49,Normal
1597707870.463145,366,7,35 66 14 35 21 0C 01,Normal
1597707870.46339,394,8,00 40 00 00 16 24 1E 98,Normal
1597707870.463623,420,8,F0 1E 00 C8 FC 4F 6A 00,Normal
1597707870.46386,421,8,FE 07 00 FF E3 7F 00 BC,Normal
1597707870.464106,389,8,00 00 00 20 00 00 2C 00,Normal
1597707870.46429,453,5,00 88 8F 00 30,Normal
1597707870.464525,470,8,15 41 01 04 54 50 54 AD,Normal
1597707870.465156,260,8,07 35 1C 30 FF D4 BD 64,Normal
1597707870.465671,220,8,05 04 81 00 00 13 10 44,Normal
1597707870.465909,153,8,20 80 10 FF 00 FF 10 BE,Normal
1597707870.466138,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.467334,130,8,38 80 EC 7F 00 00 09 77,Normal
1597707870.467573,140,8,30 80 00 6E 20 00 09 92,Normal
1597707870.470599,164,4,00 08 06 E5,Normal
1597707870.470832,251,8,F4 03 CF 97 00 F6 37 7F,Normal
1597707870.471034,2B0,6,08 00 00 07 0F 25,Normal
1597707870.471283,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.471492,366,7,35 66 14 35 21 0C 01,Normal
1597707870.471764,340,8,00 00 00 24 86 01 CD 30,Normal
1597707870.471973,367,8,00 00 00 00 05 00 25 12,Normal
1597707870.472209,368,8,00 0D 43 00 02 66 14 44,Normal
1597707870.472447,386,8,9F 81 9F 81 9E 81 A0 C1,Normal
1597707870.472692,484,8,2B 01 02 00 00 00 FC 3E,Normal
1597707870.472936,479,8,4A 00 00 00 00 00 00 00,Normal
1597707870.47346,391,8,00 00 00 00 00 00 0E A5,Normal
1597707870.473623,4F1,4,E0 1D 60 E1,Normal
1597707870.475143,260,8,07 35 1C 30 FF D4 BD 73,Normal
1597707870.475635,47F,8,00 67 FF FA 00 78 00 56,Normal
1597707870.475875,153,8,20 80 10 FF 00 FF 20 CE,Normal
1597707870.476115,220,8,00 A4 80 00 00 07 10 52,Normal
1597707870.476343,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.47734,130,8,24 80 18 80 00 00 0A D2,Normal
1597707870.47758,140,8,40 80 00 6E 20 00 0A BD,Normal
1597707870.480615,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.480779,164,4,00 08 08 43,Normal
1597707870.481012,251,8,F3 03 D0 A0 00 F6 47 7F,Normal
1597707870.481221,2B0,6,08 00 00 07 F0 E1,Normal
1597707870.481426,366,7,35 66 14 35 21 0C 01,Normal
1597707870.481667,367,8,00 00 00 00 05 00 26 12,Normal
1597707870.481904,340,8,00 00 00 24 96 01 D5 30,Normal
1597707870.482142,368,8,00 0D 44 00 02 66 14 44,Normal
1597707870.48238,381,8,80 B0 3F 00 00 69 84 05,Normal
1597707870.482613,387,8,8E 76 42 12 00 61 09 00,Normal
1597707870.482848,38D,8,00 00 49 00 E8 7F FE 45,Normal
1597707870.483087,394,8,00 60 00 00 15 24 1D 98,Normal
1597707870.483321,420,8,00 1E 00 C8 FC 4F 6A 00,Normal
1597707870.483557,421,8,FE 07 00 FF E3 7F 00 AD,Normal
1597707870.483801,389,8,00 00 00 20 00 00 1D 00,Normal
1597707870.483973,436,4,00 00 00 04,Normal
1597707870.484153,453,5,00 88 8F 00 20,Normal
1597707870.484394,470,8,15 01 05 04 50 50 54 B1,Normal
1597707870.484629,260,8,07 35 1C 30 FF D4 BF 44,Normal
1597707870.484872,541,8,03 04 41 80 C0 00 00 04,Normal
1597707870.485685,220,8,FC 83 80 00 00 1B 10 63,Normal
1597707870.485921,153,8,20 80 10 FF 00 FF 30 DE,Normal
1597707870.486149,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.487348,130,8,18 80 2C 80 00 00 0B 38,Normal
1597707870.487588,140,8,68 80 00 6E 20 00 0B 1D,Normal
1597707870.48783,492,8,40 FE 0F 00 00 00 00 C4,Normal
1597707870.488062,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707870.488537,500,8,01 07 00 00 0C 00 0B 00,Normal
1597707870.490608,164,4,00 08 0A 79,Normal
1597707870.49084,251,8,F3 03 D1 7E 00 F6 57 7F,Normal
1597707870.491046,2B0,6,08 00 00 07 E1 31,Normal
1597707870.491292,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.491503,366,7,35 62 14 35 21 0D 01,Normal
1597707870.491749,340,8,00 00 00 24 A6 01 FD 30,Normal
1597707870.491986,367,8,00 00 00 00 05 00 22 12,Normal
1597707870.492221,368,8,00 0D 45 00 02 66 14 44,Normal
1597707870.492456,386,8,A0 C1 A1 81 9E 41 A0 81,Normal
1597707870.492626,485,4,02 00 00 00,Normal
1597707870.492876,4C9,8,00 00 00 00 00 00 00 00,Normal
1597707870.493521,391,8,00 00 00 00 00 00 0F B8,Normal
1597707870.493683,4F1,4,C0 1D 60 F1,Normal
1597707870.493926,50C,8,00 0E 00 07 06 10 00 C2,Normal
1597707870.494167,52A,8,0F 00 00 00 02 00 0F A6,Normal
1597707870.494415,5CD,8,00 00 00 00 00 00 00 00,Normal
1597707870.494681,48A,8,00 00 A1 40 02 02 20 0A,Normal
1597707870.495263,260,8,07 35 1C 30 FF D4 BF 53,Normal
1597707870.495644,47F,8,00 68 FF FA 00 78 00 93,Normal
1597707870.495884,153,8,20 80 10 FF 00 FF 40 EE,Normal
1597707870.496126,220,8,01 C4 80 00 00 11 10 7F,Normal
1597707870.496372,58B,8,11 00 00 00 00 00 00 00,Normal
1597707870.4966,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.496847,48C,8,4C 20 02 00 00 00 00 00,Normal
1597707870.497353,130,8,30 80 28 80 00 00 0C 63,Normal
1597707870.497591,140,8,40 80 00 6F 20 00 0C 6E,Normal
1597707870.500673,394,8,00 80 00 00 15 24 1B 98,Normal
1597707870.50084,164,4,00 08 0C 37,Normal
1597707870.501074,251,8,F4 03 D2 00 00 F7 67 7F,Normal
1597707870.501278,2B0,6,08 00 00 07 D2 5C,Normal
1597707870.501524,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.501768,340,8,00 00 00 24 B6 01 E5 30,Normal
1597707870.501975,366,7,35 58 14 35 21 0D 01,Normal
1597707870.502219,367,8,00 00 00 00 05 00 20 12,Normal
1597707870.502455,368,8,00 0D 46 00 02 62 14 44,Normal
1597707870.502694,381,8,80 B8 3F 00 00 6A 5A 05,Normal
1597707870.502922,387,8,91 79 45 16 00 6F 0A 00,Normal
1597707870.503162,38D,8,00 00 49 00 F0 7F FE 51,Normal
1597707870.503398,420,8,10 1E 00 C8 FC 4F 6A 00,Normal
1597707870.503637,421,8,FE 07 00 FF E3 7F 00 9E,Normal
1597707870.503883,389,8,00 00 00 20 00 00 0E 00,Normal
1597707870.504059,453,5,00 88 8F 00 50,Normal
1597707870.504295,470,8,15 41 04 04 54 50 54 B5,Normal
1597707870.504531,260,8,07 35 1C 30 FF D4 C1 6F,Normal
1597707870.504776,544,8,FF 77 FF FF 00 00 00 00,Normal
1597707870.505025,553,8,00 01 19 02 01 00 80 00,Normal
1597707870.505671,220,8,04 64 81 00 00 0B 10 8D,Normal
1597707870.505908,153,8,20 80 10 FF 00 FF 50 FE,Normal
1597707870.506137,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.506307,507,4,00 00 00 01,Normal
1597707870.507362,130,8,24 80 24 80 00 00 0D 6C,Normal
1597707870.507598,140,8,4C 80 00 6E 20 00 0D 55,Normal
1597707870.510662,490,8,00 00 08 21 00 80 3C B5,Normal
1597707870.510828,164,4,00 08 0E 0D,Normal
1597707870.511069,251,8,F6 03 D3 00 00 F8 87 7F,Normal
1597707870.511275,2B0,6,08 00 00 07 C3 8C,Normal
1597707870.511521,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.51174,366,7,35 5C 14 35 21 0D 01,Normal
1597707870.511972,340,8,00 00 00 24 C6 01 AD 30,Normal
1597707870.512214,367,8,00 00 00 00 05 00 27 12,Normal
1597707870.512453,368,8,00 0D 47 00 02 58 14 44,Normal
1597707870.512688,386,8,A0 01 A0 C1 9E C1 9E 81,Normal
1597707870.512937,44E,8,00 00 00 00 00 00 00 00,Normal
1597707870.513189,520,8,00 00 00 00 00 00 00 00,Normal
1597707870.513437,49F,8,7F FF 00 00 00 03 00 00,Normal
1597707870.51369,391,8,00 00 00 00 00 00 00 03,Normal
1597707870.513853,4F1,4,C0 1D 60 01,Normal
1597707870.514106,572,8,00 00 00 00 00 00 00 00,Normal
1597707870.515284,260,8,07 35 1C 30 FF D4 C1 7E,Normal
1597707870.515636,47F,8,00 69 FF FA 00 78 00 D5,Normal
1597707870.515875,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707870.516113,220,8,03 C4 80 00 00 17 10 97,Normal
1597707870.516449,329,8,4A C5 7E 8C 31 30 0A 10,Normal
1597707870.51736,130,8,48 80 5C 80 00 00 0E 86,Normal
1597707870.517599,140,8,58 80 00 6E 20 00 0E A2,Normal
1597707870.520678,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.520849,164,4,00 08 10 66,Normal
1597707870.52109,251,8,F8 03 D4 BD 00 FA 97 7F,Normal
1597707870.521288,2B0,6,08 00 00 07 B4 86,Normal
1597707870.521501,366,7,35 6A 14 35 21 0D 01,Normal
1597707870.521748,340,8,00 00 00 24 D6 01 B5 30,Normal
1597707870.521986,367,8,00 00 00 00 05 00 34 12,Normal
1597707870.522227,368,8,00 0D 48 00 02 5C 14 44,Normal
1597707870.522466,381,8,80 D0 3F 00 00 6B 64 05,Normal
1597707870.522705,387,8,95 7D 48 19 00 7E 0B 00,Normal
1597707870.522945,38D,8,00 00 49 00 80 7F FE 19,Normal
1597707870.523183,394,8,00 A0 00 00 13 24 1B 98,Normal
1597707870.523364,453,5,00 88 8F 00 40,Normal
1597707870.523599,470,8,15 41 01 04 54 50 54 B9,Normal
1597707870.523847,483,8,13 00 00 00 00 00 00 00,Normal
1597707870.524083,420,8,20 1E 00 C8 FC 4F 6A 00,Normal
1597707870.524322,421,8,FE 07 00 FF E3 7F 00 70,Normal
1597707870.524568,50A,8,0A 00 00 00 00 00 00 00,Normal
1597707870.524818,389,8,00 00 00 20 00 00 E0 00,Normal
1597707870.52507,559,8,00 00 00 00 00 00 00 00,Normal
1597707870.525663,220,8,03 04 81 00 00 11 10 A0,Normal
1597707870.525901,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707870.526135,260,8,07 35 1C 30 FF D4 C1 41,Normal
1597707870.526861,329,8,85 C5 7E 8C 31 30 0A 10,Normal
1597707870.527372,130,8,44 80 78 80 00 00 0F 54,Normal
1597707870.52761,140,8,70 80 00 6E 20 00 0F 02,Normal
1597707870.530619,164,4,00 08 12 5C,Normal
1597707870.530853,251,8,FD 03 D5 37 00 FD C7 7F,Normal
1597707870.531055,2B0,6,08 00 00 07 A5 56,Normal
1597707870.531301,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.531513,366,7,36 6C 14 35 21 0D 01,Normal
1597707870.531756,340,8,00 00 00 24 E6 01 9D 30,Normal
1597707870.531996,367,8,00 00 00 00 05 00 3E 12,Normal
1597707870.532234,368,8,00 0D 4A 00 02 6A 14 44,Normal
1597707870.532472,386,8,A0 41 A0 C1 A0 41 A0 41,Normal
1597707870.532718,410,8,60 12 40 00 01 00 00 00,Normal
1597707870.53289,436,4,00 00 00 04,Normal
1597707870.533509,391,8,00 00 00 00 00 00 01 1E,Normal
1597707870.533672,4F1,4,E0 1D 60 11,Normal
1597707870.534375,260,8,07 35 1C 30 FF D4 C1 50,Normal
1597707870.535648,47F,8,00 6A FF FA 00 78 00 1F,Normal
1597707870.535886,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707870.53612,220,8,0A 24 81 00 00 23 10 BB,Normal
1597707870.536348,329,8,85 C5 7E 8C 31 30 0A 10,Normal
1597707870.537381,130,8,28 80 5C 80 00 00 00 91,Normal
1597707870.53762,140,8,50 80 00 6F 20 00 00 4B,Normal
1597707870.537974,492,8,40 FE 0F 00 00 00 00 88,Normal
1597707870.54068,394,8,00 C0 00 00 14 24 18 98,Normal
1597707870.540847,164,4,00 08 14 12,Normal
1597707870.541088,251,8,00 04 D6 D2 00 00 E8 7F,Normal
1597707870.541287,2B0,6,08 00 00 07 96 3B,Normal
1597707870.541535,356,8,00 00 00 80 2D 00 00 00,Normal
1597707870.541753,366,7,36 6C 14 35 21 0D 01,Normal
1597707870.541986,340,8,00 00 00 24 F6 01 85 30,Normal
1597707870.54223,367,8,00 00 00 00 05 00 34 12,Normal
1597707870.542468,368,8,00 0D 4B 00 02 6C 14 44,Normal
1597707870.542708,381,8,80 08 40 00 00 6C BF 05,Normal
1597707870.542941,387,8,98 80 4C 1D 00 8D 0C 00,Normal
1597707870.543176,38D,8,00 00 49 00 88 7F FE 15,Normal
1597707870.543425,412,8,80 00 00 0C 10 00 00 00,Normal
1597707870.543659,420,8,30 1E 00 C8 FC 4F 6A 00,Normal
1597707870.543895,421,8,FE 07 00 FF E3 7F 00 61,Normal
1597707870.544139,389,8,00 00 00 20 00 00 D1 00,Normal
1597707870.544317,453,5,00 88 8F 00 70,Normal
1597707870.544556,470,8,15 41 05 04 54 50 54 FD,Normal
1597707870.544802,484,8,2F 01 02 00 00 00 FC 3E,Normal
